timestamp_s,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude_m,pressure_hPa,mag_north,mag_east,mag_down,roll_deg,pitch_deg,yaw_deg,speed_mps,flight_phase
3.3133,0.38359,-0.03849,-9.76361,0.000394,0.000269,0.132901,60.22,1006.0365,0.1738,0.15306,0.45802,0.0,2.0,54.85,15.0,cruise
3.3233,0.36832,-0.14352,-9.95496,-0.000416,0.004575,0.13737,60.406,1006.0144,0.17821,0.14074,0.47078,0.0,2.0,54.92,15.0,cruise
3.3333,0.29569,-0.09604,-9.89445,-0.000299,0.000675,0.126539,60.311,1006.0257,0.17179,0.14817,0.47152,0.0,2.0,55.0,15.0,cruise
3.3433,0.31535,0.00117,-9.75245,-0.000865,-0.003322,0.131897,60.185,1006.0408,0.17599,0.14899,0.46694,0.0,2.0,55.08,15.0,cruise
3.3534,0.48631,0.04936,-9.64245,0.001551,-0.004994,0.131055,60.252,1006.0327,0.16948,0.15248,0.46747,0.0,2.0,55.15,15.0,cruise
3.3634,0.36334,-0.02558,-9.56142,-0.000883,-0.008108,0.12757,60.414,1006.0134,0.18216,0.1473,0.47639,0.0,2.0,55.23,15.0,cruise
3.3734,0.36659,-0.05842,-9.89506,0.00165,0.000737,0.133578,60.198,1006.0391,0.17437,0.16078,0.47126,0.0,2.0,55.3,15.0,cruise
3.3834,0.36617,-0.02875,-9.89069,0.001436,0.000796,0.134558,60.34,1006.0223,0.17153,0.15296,0.46966,0.0,2.0,55.38,15.0,cruise
3.3934,0.35482,0.12571,-9.82275,0.003995,-0.004488,0.132795,60.685,1005.981,0.16995,0.14758,0.46991,0.0,2.0,55.45,15.0,cruise
3.4034,0.36444,0.07254,-9.6507,0.003083,-0.005884,0.126968,60.266,1006.0311,0.16669,0.15895,0.46235,0.0,2.0,55.53,15.0,cruise
3.4134,0.33036,0.02419,-9.73538,-0.003449,0.004215,0.129374,60.271,1006.0305,0.17324,0.15508,0.47231,0.0,2.0,55.6,15.0,cruise
3.4234,0.2887,-0.06476,-9.8907,0.003346,-0.005404,0.138431,60.186,1006.0406,0.17401,0.14589,0.46351,0.0,2.0,55.68,15.0,cruise
3.4334,0.27841,-0.10489,-9.92674,-0.001836,0.000176,0.130023,60.166,1006.043,0.17185,0.15682,0.47107,0.0,2.0,55.75,15.0,cruise
3.4434,0.36406,-0.08101,-9.80669,-0.002728,0.002016,0.133957,60.171,1006.0424,0.17075,0.14789,0.46557,0.0,2.0,55.83,15.0,cruise
3.4535,0.42954,0.01385,-9.52061,0.00486,0.002045,0.134379,60.237,1006.0346,0.17633,0.15043,0.47815,0.0,2.0,55.9,15.0,cruise
3.4635,0.40338,0.01797,-9.69653,0.006323,-0.006186,0.137881,60.272,1006.0303,0.16607,0.14858,0.46175,0.0,2.0,55.98,15.0,cruise
3.4735,0.36376,-0.09918,-9.86841,0.004503,-0.003901,0.131547,60.104,1006.0504,0.17092,0.16537,0.47389,0.0,2.0,56.05,15.0,cruise
3.4835,0.30845,-0.08725,-9.91009,0.001481,-0.003144,0.13394,60.157,1006.0441,0.16783,0.15451,0.46416,0.0,2.0,56.13,15.0,cruise
3.4935,0.40453,-0.01114,-9.84483,0.001414,-0.006944,0.13443,60.263,1006.0315,0.18164,0.15818,0.4647,0.0,2.0,56.2,15.0,cruise
3.5035,0.30532,-0.00979,-9.68648,0.006571,-0.00192,0.135154,60.257,1006.0321,0.17124,0.15282,0.47553,0.0,2.0,56.28,15.0,cruise
3.5135,0.39994,-0.04729,-9.61829,0.00021,-0.00325,0.123869,60.395,1006.0156,0.17241,0.15364,0.46799,0.0,2.0,56.35,15.0,cruise
3.5235,0.30325,-0.06522,-9.85078,0.003015,-0.00257,0.135211,60.288,1006.0284,0.16914,0.15429,0.4632,0.0,2.0,56.43,15.0,cruise
3.5335,0.33307,-0.13448,-9.96058,-0.00496,-0.002399,0.137203,60.282,1006.0291,0.17464,0.16522,0.47202,0.0,2.0,56.5,15.0,cruise
3.5435,0.32883,-0.04294,-9.7569,-0.000809,-0.003555,0.135332,60.454,1006.0086,0.16295,0.14953,0.46768,0.0,2.0,56.58,15.0,cruise
3.5536,0.43634,0.08478,-9.4908,-0.000303,-0.003136,0.134141,60.198,1006.0392,0.17024,0.1517,0.45689,0.0,2.0,56.65,15.0,cruise
3.5636,0.39165,-0.00253,-9.63246,0.001109,-0.005675,0.131599,59.986,1006.0645,0.16464,0.15711,0.46876,0.0,2.0,56.73,15.0,cruise
3.5736,0.37901,-0.14428,-9.8833,-0.000335,0.000955,0.134406,60.396,1006.0155,0.17817,0.15225,0.47668,0.0,2.0,56.8,15.0,cruise
3.5836,0.26867,-0.11187,-9.87312,-0.003435,-0.000202,0.132665,60.461,1006.0078,0.16992,0.15453,0.47255,0.0,2.0,56.88,15.0,cruise
3.5936,0.33305,-0.04818,-9.73683,0.000987,-0.003146,0.132108,60.539,1005.9984,0.16776,0.15205,0.46146,0.0,2.0,56.95,15.0,cruise
3.6036,0.40425,0.06013,-9.5848,0.00141,0.000952,0.134551,60.467,1006.0071,0.17466,0.16241,0.46915,0.0,2.0,57.03,15.0,cruise
3.6136,0.32022,0.04068,-9.65365,0.005792,0.001938,0.138193,60.393,1006.0159,0.17064,0.1478,0.47154,0.0,2.0,57.1,15.0,cruise
3.6236,0.3062,-0.03469,-9.86523,0.002489,-0.002215,0.135158,59.892,1006.0758,0.1702,0.16089,0.47935,0.0,2.0,57.18,15.0,cruise
3.6336,0.35719,0.02571,-9.90352,0.00109,-0.000312,0.132344,60.183,1006.041,0.16643,0.14947,0.47264,0.0,2.0,57.25,15.0,cruise
3.6436,0.36556,-0.03221,-9.79265,0.002589,0.00043,0.128967,60.107,1006.0501,0.17354,0.14831,0.47274,0.0,2.0,57.33,15.0,cruise
3.6537,0.48698,0.10794,-9.59065,0.003182,0.004849,0.125364,60.23,1006.0353,0.17276,0.15366,0.4762,0.0,2.0,57.4,15.0,cruise
3.6637,0.38568,0.01511,-9.70308,-0.000507,-0.00355,0.133186,60.184,1006.0409,0.17304,0.15877,0.4755,0.0,2.0,57.48,15.0,cruise
3.6737,0.27859,-0.12906,-9.86508,0.009758,0.001882,0.130728,60.364,1006.0194,0.17167,0.14881,0.47685,0.0,2.0,57.55,15.0,cruise
3.6837,0.31208,-0.06303,-9.91209,0.004492,-0.004174,0.127246,60.348,1006.0212,0.15757,0.1543,0.47593,0.0,2.0,57.63,15.0,cruise
3.6937,0.39291,0.03733,-9.7369,0.008302,-0.003659,0.133561,60.234,1006.0349,0.17233,0.15566,0.47859,0.0,2.0,57.7,15.0,cruise
3.7037,0.3794,0.09738,-9.59892,0.000979,-0.000261,0.133144,60.353,1006.0206,0.16627,0.15261,0.46832,0.0,2.0,57.78,15.0,cruise
3.7137,0.30443,0.0518,-9.74809,0.000429,4.8e-05,0.134873,60.034,1006.0588,0.1666,0.15857,0.47026,0.0,2.0,57.85,15.0,cruise
3.7237,0.40319,-0.08413,-9.96445,0.003524,-0.003498,0.127072,60.276,1006.0298,0.17297,0.15011,0.48168,0.0,2.0,57.93,15.0,cruise
3.7337,0.27824,-0.0544,-9.97547,0.001211,-0.002294,0.127886,60.724,1005.9764,0.1641,0.1541,0.47485,0.0,2.0,58.0,15.0,cruise
3.7437,0.4536,0.04037,-9.83184,0.001718,-0.007534,0.135067,60.055,1006.0563,0.16231,0.15671,0.47223,0.0,2.0,58.08,15.0,cruise
3.7538,0.39244,0.10281,-9.59353,0.003009,-0.005568,0.137457,60.18,1006.0414,0.17477,0.16699,0.47256,0.0,2.0,58.15,15.0,cruise
3.7638,0.44099,-0.14357,-9.6931,0.00438,0.000884,0.12871,60.256,1006.0323,0.15316,0.1591,0.46058,0.0,2.0,58.23,15.0,cruise
3.7738,0.39318,0.01693,-9.88265,0.002629,-0.002537,0.133094,60.128,1006.0476,0.16871,0.14898,0.46085,0.0,2.0,58.3,15.0,cruise
3.7838,0.31352,-0.06965,-9.90202,-0.000894,0.003765,0.132864,60.335,1006.0228,0.16633,0.16235,0.47288,0.0,2.0,58.38,15.0,cruise
3.7938,0.38376,0.01974,-9.86674,-0.004304,-0.00213,0.131793,60.387,1006.0166,0.1652,0.1604,0.46377,0.0,2.0,58.45,15.0,cruise
3.8038,0.40469,-0.04095,-9.61171,-0.004579,-0.000822,0.127981,60.242,1006.0339,0.16933,0.15877,0.46177,0.0,2.0,58.53,15.0,cruise
3.8138,0.35675,-0.06377,-9.76506,0.001405,-0.000172,0.133692,60.39,1006.0162,0.16455,0.15642,0.46463,0.0,2.0,58.6,15.0,cruise
3.8238,0.31573,-0.10749,-9.8981,0.001319,-0.002187,0.141563,60.098,1006.0511,0.16374,0.15082,0.46806,0.0,2.0,58.68,15.0,cruise
3.8338,0.30222,-0.01742,-9.93911,0.000461,-0.003128,0.12818,60.202,1006.0387,0.16221,0.15846,0.47279,0.0,2.0,58.75,15.0,cruise
3.8438,0.3491,-0.03111,-9.86519,0.002658,-0.003933,0.134618,60.497,1006.0034,0.16293,0.15312,0.46992,0.0,2.0,58.83,15.0,cruise
3.8539,0.42241,0.00986,-9.66008,0.002724,-0.000349,0.131351,60.052,1006.0566,0.16591,0.15455,0.47107,0.0,2.0,58.9,15.0,cruise
3.8639,0.39876,-0.08248,-9.67303,0.002588,7.4e-05,0.132729,60.003,1006.0624,0.16976,0.16059,0.46398,0.0,2.0,58.98,15.0,cruise
3.8739,0.29916,-0.02912,-9.81865,-0.000433,0.000645,0.126985,60.144,1006.0457,0.15281,0.1542,0.47754,0.0,2.0,59.05,15.0,cruise
3.8839,0.42183,-0.04854,-9.94932,0.000363,-0.000409,0.127663,60.214,1006.0373,0.17006,0.1536,0.46625,0.0,2.0,59.13,15.0,cruise
3.8939,0.36017,-0.00577,-9.81408,0.001249,-6e-06,0.138241,60.281,1006.0293,0.16243,0.16662,0.46725,0.0,2.0,59.2,15.0,cruise
3.9039,0.33802,0.03724,-9.57954,0.002112,-0.002115,0.128012,60.291,1006.0281,0.16855,0.15296,0.46878,0.0,2.0,59.28,15.0,cruise
3.9139,0.37253,-0.0224,-9.66191,0.002351,-0.000536,0.129422,60.053,1006.0565,0.16345,0.15674,0.47919,0.0,2.0,59.35,15.0,cruise
3.9239,0.43352,0.05951,-9.89636,0.002734,0.000782,0.134606,60.247,1006.0334,0.16829,0.15942,0.47064,0.0,2.0,59.43,15.0,cruise
3.9339,0.24172,-0.02865,-9.93138,0.002412,-0.001114,0.132875,60.293,1006.0278,0.16558,0.15857,0.46272,0.0,2.0,59.5,15.0,cruise
3.9439,0.3865,-0.06176,-9.85285,-0.002063,-0.000946,0.132042,59.98,1006.0652,0.15948,0.16556,0.46774,0.0,2.0,59.58,15.0,cruise
3.954,0.39517,0.07634,-9.59506,0.004072,-0.010109,0.137529,60.395,1006.0156,0.17345,0.15595,0.46118,0.0,2.0,59.65,15.0,cruise
3.964,0.39292,-0.00053,-9.63848,0.004225,-0.002032,0.131616,60.378,1006.0176,0.15962,0.1583,0.47519,0.0,2.0,59.73,15.0,cruise
3.974,0.40325,0.01501,-9.85416,-0.005411,-0.002209,0.130054,60.281,1006.0293,0.15729,0.16005,0.4648,0.0,2.0,59.8,15.0,cruise
3.984,0.25448,0.0002,-9.96749,0.001022,0.001091,0.135074,60.419,1006.0128,0.16191,0.16391,0.47687,0.0,2.0,59.88,15.0,cruise
3.994,0.3783,-0.11402,-9.81678,0.003094,-0.003675,0.137195,60.291,1006.0281,0.16058,0.16606,0.46909,0.0,2.0,59.95,15.0,cruise
4.004,0.41192,-1.96998,-8.37081,20.944092,0.000674,0.132536,60.52,1006.0007,0.15202,0.15213,0.47385,12.0,45.0,60.03,15.0,cruise
4.014,0.43674,-2.03431,-8.30939,0.003253,-0.004241,0.130217,60.328,1006.0236,0.16417,0.1549,0.46901,12.0,45.0,60.11,15.0,cruise
4.024,0.32893,-2.05607,-8.50373,-0.00062,0.001955,0.130731,60.256,1006.0322,0.15144,0.1573,0.47258,12.0,45.0,60.18,15.0,cruise
4.034,0.33406,-2.07005,-8.55293,0.007277,-0.004034,0.127493,60.142,1006.0458,0.15563,0.15614,0.47047,12.0,45.0,60.26,15.0,cruise
4.044,0.41836,-1.9854,-8.42982,0.007444,-0.002861,0.127453,60.458,1006.0081,0.14971,0.15738,0.4726,12.0,45.0,60.33,15.0,cruise
4.0541,0.39728,-2.0253,-8.35827,0.001001,0.001232,0.132415,60.175,1006.0419,0.15241,0.15725,0.47196,12.0,45.0,60.41,15.0,cruise
4.0641,0.41112,-2.06398,-8.43756,0.002311,-0.004476,0.134438,60.187,1006.0406,0.15346,0.16221,0.48179,12.0,45.0,60.48,15.0,cruise
4.0741,0.37948,-2.06915,-8.48247,-0.004197,-0.005118,0.124826,60.559,1005.996,0.16578,0.16355,0.47068,12.0,45.0,60.56,15.0,cruise
4.0841,0.24003,-2.11119,-8.4918,0.001444,-0.00344,0.127089,60.507,1006.0023,0.15755,0.15294,0.46538,12.0,45.0,60.63,15.0,cruise
4.0941,0.29045,-2.06998,-8.44841,-0.000441,0.000578,0.132609,60.459,1006.008,0.15586,0.17709,0.46718,12.0,45.0,60.71,15.0,cruise
4.1041,0.35651,-2.06742,-8.31143,-0.004078,-0.000862,0.126647,60.324,1006.0241,0.15064,0.1601,0.47302,12.0,45.0,60.78,15.0,cruise
4.1141,0.50987,-2.077,-8.3319,-0.001077,-0.004343,0.130224,60.424,1006.0122,0.1547,0.17339,0.47208,12.0,45.0,60.86,15.0,cruise
4.1241,0.29235,-2.09319,-8.53712,0.003497,-0.006648,0.128345,60.211,1006.0376,0.1603,0.16845,0.4769,12.0,45.0,60.93,15.0,cruise
4.1341,0.34401,-2.10436,-8.54237,-0.00233,-0.007265,0.133669,60.149,1006.045,0.15631,0.16303,0.47124,12.0,45.0,61.01,15.0,cruise
4.1441,0.40039,-2.02285,-8.45287,-0.000233,-0.001415,0.130573,60.271,1006.0305,0.16948,0.16348,0.47225,12.0,45.0,61.08,15.0,cruise
4.1542,0.3662,-1.96553,-8.26489,0.003394,-0.001092,0.135469,60.491,1006.0042,0.15755,0.16213,0.47447,12.0,45.0,61.16,15.0,cruise
4.1642,0.35054,-2.05829,-8.3245,-0.004138,0.000761,0.129475,60.229,1006.0355,0.15481,0.16304,0.46828,12.0,45.0,61.23,15.0,cruise
4.1742,0.34098,-2.07701,-8.51599,-0.001238,0.001527,0.126032,60.269,1006.0307,0.15328,0.16508,0.46273,12.0,45.0,61.31,15.0,cruise
4.1842,0.29264,-2.10585,-8.52888,0.00207,-0.005258,0.130866,60.433,1006.0111,0.14937,0.16273,0.46995,12.0,45.0,61.38,15.0,cruise
4.1942,0.33317,-1.93094,-8.48697,0.002434,-0.003991,0.133908,60.431,1006.0114,0.15218,0.16299,0.46552,12.0,45.0,61.46,15.0,cruise
4.2042,0.34384,-1.96538,-8.33228,-0.006153,0.003615,0.129914,60.263,1006.0314,0.16307,0.16269,0.46918,12.0,45.0,61.53,15.0,cruise
4.2142,0.33522,-2.10335,-8.32753,0.002185,-0.000771,0.130871,60.303,1006.0266,0.14543,0.16584,0.47081,12.0,45.0,61.61,15.0,cruise
4.2242,0.44397,-2.07243,-8.53714,0.000936,-0.002668,0.133631,60.304,1006.0265,0.14806,0.15549,0.47131,12.0,45.0,61.68,15.0,cruise
4.2342,0.38672,-2.09646,-8.5418,0.004125,-0.000897,0.129872,60.329,1006.0235,0.16014,0.16646,0.47374,12.0,45.0,61.76,15.0,cruise
4.2442,0.32822,-2.07669,-8.47572,0.000937,0.001825,0.125278,60.305,1006.0265,0.15346,0.15709,0.47336,12.0,45.0,61.83,15.0,cruise
4.2543,0.36414,-2.03547,-8.21383,0.004117,5.3e-05,0.13346,60.275,1006.03,0.1636,0.16809,0.46625,12.0,45.0,61.91,15.0,cruise
4.2643,0.32733,-1.99237,-8.31916,-0.003204,-0.000395,0.131524,60.38,1006.0175,0.15555,0.16117,0.47316,12.0,45.0,61.98,15.0,cruise
4.2743,0.32129,-2.09349,-8.51267,0.004451,-0.002514,0.136444,60.568,1005.9951,0.1494,0.14975,0.47522,12.0,45.0,62.06,15.0,cruise
4.2843,0.30019,-2.14402,-8.61196,-0.000191,0.002236,0.132799,60.493,1006.004,0.15531,0.16294,0.46805,12.0,45.0,62.13,15.0,cruise
4.2943,0.37816,-2.0267,-8.42328,0.000262,-0.001131,0.134076,60.242,1006.0339,0.14691,0.16059,0.46879,12.0,45.0,62.21,15.0,cruise
4.3043,0.43269,-1.95533,-8.37603,-0.00075,-0.002746,0.134699,60.221,1006.0365,0.15018,0.1577,0.47242,12.0,45.0,62.28,15.0,cruise
4.3143,0.38956,-2.0527,-8.32692,0.004436,-0.004687,0.129795,60.488,1006.0046,0.15245,0.16824,0.47201,12.0,45.0,62.36,15.0,cruise
4.3243,0.34513,-2.08805,-8.44106,0.00454,0.001574,0.12878,60.496,1006.0036,0.15003,0.16125,0.46915,12.0,45.0,62.43,15.0,cruise
4.3343,0.35836,-2.07361,-8.59561,0.003564,-0.001263,0.130628,60.194,1006.0397,0.15361,0.16474,0.46312,12.0,45.0,62.51,15.0,cruise
4.3443,0.39096,-2.09282,-8.39744,-0.003166,-0.002231,0.130248,60.154,1006.0445,0.14887,0.17414,0.47072,12.0,45.0,62.58,15.0,cruise
4.3544,0.3587,-2.11042,-8.39658,-0.000566,-0.003587,0.131696,59.959,1006.0677,0.15059,0.17056,0.47811,12.0,45.0,62.66,15.0,cruise
4.3644,0.30287,-2.05951,-8.35473,0.001484,-0.005369,0.137418,60.307,1006.0262,0.15018,0.17352,0.46992,12.0,45.0,62.73,15.0,cruise
4.3744,0.3675,-2.10723,-8.54778,-0.000784,0.004851,0.134273,60.341,1006.0221,0.14565,0.17024,0.46321,12.0,45.0,62.81,15.0,cruise
4.3844,0.23811,-2.12853,-8.48515,0.006741,-0.003064,0.130358,60.054,1006.0564,0.15067,0.16663,0.47395,12.0,45.0,62.88,15.0,cruise
4.3944,0.39271,-2.07993,-8.45269,-0.00106,-0.000108,0.130889,60.369,1006.0188,0.15191,0.16629,0.47397,12.0,45.0,62.96,15.0,cruise
4.4044,0.31891,-2.07302,-8.32622,-0.003296,-0.002939,0.131272,60.496,1006.0035,0.15048,0.17123,0.47151,12.0,45.0,63.03,15.0,cruise
4.4144,0.37141,-2.01216,-8.27311,0.004616,-0.002125,0.127449,60.042,1006.0578,0.14788,0.15452,0.47898,12.0,45.0,63.11,15.0,cruise
4.4244,0.37831,-2.10055,-8.53095,0.00413,-0.005064,0.129342,60.185,1006.0407,0.14982,0.16944,0.47596,12.0,45.0,63.18,15.0,cruise
4.4344,0.36864,-2.10105,-8.53169,-0.000985,-0.007167,0.130371,60.179,1006.0415,0.14583,0.16167,0.46769,12.0,45.0,63.26,15.0,cruise
4.4444,0.37707,-1.98571,-8.57031,-0.00282,-0.004069,0.134688,60.269,1006.0307,0.14512,0.17018,0.47478,12.0,45.0,63.33,15.0,cruise
4.4545,0.39603,-2.06153,-8.30142,0.000335,-0.002416,0.130849,60.439,1006.0104,0.14973,0.17191,0.47668,12.0,45.0,63.41,15.0,cruise
4.4645,0.42242,-2.04383,-8.25554,0.002432,0.006115,0.133296,60.405,1006.0145,0.14967,0.16636,0.46871,12.0,45.0,63.48,15.0,cruise
4.4745,0.36492,-2.04171,-8.41425,0.001973,-0.003085,0.13138,60.102,1006.0507,0.15627,0.16428,0.47484,12.0,45.0,63.56,15.0,cruise
4.4845,0.33075,-2.08553,-8.58842,-0.001323,-0.004598,0.137537,60.317,1006.025,0.15333,0.17404,0.46795,12.0,45.0,63.63,15.0,cruise
4.4945,0.36651,-2.06989,-8.54548,0.000462,7.4e-05,0.13086,60.251,1006.0328,0.14658,0.1778,0.46083,12.0,45.0,63.71,15.0,cruise
4.5045,0.42145,-2.0337,-8.34959,0.000183,0.000302,0.134531,60.328,1006.0237,0.15265,0.17371,0.47408,12.0,45.0,63.78,15.0,cruise
4.5145,0.37265,-1.99255,-8.28067,-0.001445,-0.006419,0.126282,60.31,1006.0258,0.14842,0.16159,0.47523,12.0,45.0,63.86,15.0,cruise
4.5245,0.35871,-1.99868,-8.44989,-0.002189,-0.000339,0.134356,60.218,1006.0368,0.13946,0.16812,0.465,12.0,45.0,63.93,15.0,cruise
4.5345,0.37292,-2.12075,-8.4961,-0.005343,-0.001306,0.136637,60.166,1006.043,0.14561,0.16573,0.46658,12.0,45.0,64.01,15.0,cruise
4.5445,0.35629,-2.13772,-8.49673,0.002574,-0.002362,0.129327,60.455,1006.0086,0.1498,0.16267,0.46353,12.0,45.0,64.08,15.0,cruise
4.5546,0.34787,-1.99442,-8.30603,0.003406,-0.002691,0.129551,60.438,1006.0105,0.14312,0.16893,0.46225,12.0,45.0,64.16,15.0,cruise
4.5646,0.37198,-1.96624,-8.3395,0.003478,-0.008698,0.130632,60.274,1006.0301,0.15435,0.16228,0.47335,12.0,45.0,64.23,15.0,cruise
4.5746,0.4051,-2.10105,-8.48354,0.001453,-0.006161,0.130962,60.491,1006.0041,0.14799,0.16747,0.47057,12.0,45.0,64.31,15.0,cruise
4.5846,0.34609,-2.06152,-8.60997,0.005641,0.002211,0.134344,60.174,1006.0421,0.14001,0.16674,0.4703,12.0,45.0,64.38,15.0,cruise
4.5946,0.25486,-2.04916,-8.43024,0.002765,-0.003771,0.129916,60.345,1006.0216,0.14409,0.17072,0.47301,12.0,45.0,64.46,15.0,cruise
4.6046,0.44965,-2.07913,-8.31139,-3.5e-05,-0.002036,0.134897,60.446,1006.0096,0.15158,0.17075,0.46945,12.0,45.0,64.53,15.0,cruise
4.6146,0.3886,-2.10324,-8.2348,8.3e-05,-0.000215,0.134337,60.113,1006.0493,0.13972,0.17648,0.47145,12.0,45.0,64.61,15.0,cruise
4.6246,0.32458,-2.07069,-8.40664,0.003848,-0.006125,0.137187,60.445,1006.0097,0.14331,0.16291,0.47527,12.0,45.0,64.68,15.0,cruise
4.6346,0.34116,-2.1735,-8.593,0.01044,-0.001675,0.130071,60.149,1006.0451,0.15267,0.17323,0.47704,12.0,45.0,64.76,15.0,cruise
4.6446,0.35475,-2.01281,-8.54048,0.001538,-0.000873,0.136433,60.348,1006.0213,0.14042,0.16944,0.46162,12.0,45.0,64.83,15.0,cruise
4.6547,0.27838,-1.98198,-8.34381,0.000269,0.00076,0.136472,60.38,1006.0174,0.15293,0.17175,0.47151,12.0,45.0,64.91,15.0,cruise
4.6647,0.41402,-2.08045,-8.2521,-0.006293,-0.003505,0.132349,60.182,1006.0412,0.14077,0.17856,0.47552,12.0,45.0,64.98,15.0,cruise
4.6747,0.3205,-2.08686,-8.52108,0.003153,-0.002502,0.126396,60.315,1006.0252,0.14496,0.1743,0.46963,12.0,45.0,65.06,15.0,cruise
4.6847,0.29897,-2.00112,-8.58064,0.003196,-0.003359,0.13436,60.082,1006.0531,0.1402,0.16357,0.46698,12.0,45.0,65.14,15.0,cruise
4.6947,0.40407,-2.10717,-8.4654,0.005592,-0.001823,0.135255,60.38,1006.0175,0.14283,0.17348,0.4792,12.0,45.0,65.21,15.0,cruise
4.7047,0.36176,-2.07218,-8.37864,0.004038,0.001646,0.13067,59.98,1006.0653,0.13861,0.17259,0.46967,12.0,45.0,65.29,15.0,cruise
4.7147,0.41159,-2.04142,-8.2477,0.002076,1.6e-05,0.132749,60.379,1006.0176,0.14401,0.16533,0.47187,12.0,45.0,65.36,15.0,cruise
4.7247,0.3958,-2.00397,-8.43276,-0.001837,-0.004174,0.13097,60.328,1006.0236,0.14085,0.16447,0.46435,12.0,45.0,65.44,15.0,cruise
4.7347,0.21324,-2.25579,-8.58704,0.008033,0.003662,0.129349,60.322,1006.0243,0.13387,0.16365,0.46401,12.0,45.0,65.51,15.0,cruise
4.7447,0.32962,-2.0861,-8.49216,0.003048,-0.002746,0.132382,60.136,1006.0466,0.13421,0.16283,0.47325,12.0,45.0,65.59,15.0,cruise
4.7548,0.37621,-2.11815,-8.33352,-0.002681,0.003247,0.130523,60.402,1006.0148,0.14612,0.16567,0.47038,12.0,45.0,65.66,15.0,cruise
4.7648,0.43097,-2.00861,-8.27856,-0.002925,-8.7e-05,0.1308,60.352,1006.0207,0.14501,0.17391,0.47174,12.0,45.0,65.74,15.0,cruise
4.7748,0.38937,-2.026,-8.37515,0.000945,-0.001252,0.135059,60.226,1006.0358,0.13347,0.17315,0.46897,12.0,45.0,65.81,15.0,cruise
4.7848,0.25795,-2.07436,-8.50829,-0.003823,0.001332,0.124647,60.24,1006.0342,0.14908,0.16916,0.47045,12.0,45.0,65.89,15.0,cruise
4.7948,0.37766,-2.16385,-8.50451,0.001267,0.003838,0.128542,60.243,1006.0338,0.13498,0.16575,0.47564,12.0,45.0,65.96,15.0,cruise
4.8048,0.39323,-2.05332,-8.35931,-0.000612,-0.003192,0.128455,60.261,1006.0316,0.13756,0.16725,0.47078,12.0,45.0,66.04,15.0,cruise
4.8148,0.41547,-2.04196,-8.30249,0.007544,0.004592,0.129075,60.163,1006.0434,0.1338,0.17644,0.46801,12.0,45.0,66.11,15.0,cruise
4.8248,0.37041,-1.9594,-8.44676,0.003191,-0.000208,0.130487,60.459,1006.008,0.13458,0.17797,0.46706,12.0,45.0,66.19,15.0,cruise
4.8348,0.29463,-2.15355,-8.62522,-0.000208,-0.009071,0.131549,60.224,1006.0361,0.14251,0.1735,0.46646,12.0,45.0,66.26,15.0,cruise
4.8448,0.31586,-2.09063,-8.437,-0.001408,-0.003932,0.128869,60.078,1006.0536,0.13984,0.17252,0.47641,12.0,45.0,66.34,15.0,cruise
4.8549,0.44341,-1.90625,-8.33976,0.000302,-0.00568,0.134342,60.318,1006.0249,0.14129,0.16592,0.47176,12.0,45.0,66.41,15.0,cruise
4.8649,0.4145,-2.00639,-8.32773,0.004645,0.004374,0.128925,60.408,1006.0141,0.12338,0.17508,0.46065,12.0,45.0,66.49,15.0,cruise
4.8749,0.33334,-2.12367,-8.45291,0.003593,-0.007338,0.131172,60.223,1006.0362,0.14541,0.17401,0.46411,12.0,45.0,66.56,15.0,cruise
4.8849,0.29542,-2.02091,-8.54221,-0.001668,-0.002562,0.131545,60.219,1006.0366,0.12869,0.16857,0.47695,12.0,45.0,66.64,15.0,cruise
4.8949,0.31883,-2.08498,-8.50762,0.007738,-0.00171,0.135524,60.21,1006.0377,0.13568,0.17214,0.46613,12.0,45.0,66.71,15.0,cruise
4.9049,0.38036,-1.98265,-8.37916,0.001087,0.000382,0.129786,60.464,1006.0074,0.13708,0.17136,0.45996,12.0,45.0,66.79,15.0,cruise
4.9149,0.38564,-1.99449,-8.20521,0.002799,0.001628,0.128637,60.281,1006.0293,0.14255,0.16786,0.47483,12.0,45.0,66.86,15.0,cruise
4.9249,0.39734,-2.04334,-8.45516,-0.001861,0.00357,0.134168,60.351,1006.0209,0.13412,0.17261,0.47082,12.0,45.0,66.94,15.0,cruise
4.9349,0.33931,-2.06184,-8.61623,-0.003298,-0.001501,0.12703,60.251,1006.0328,0.13337,0.17499,0.47991,12.0,45.0,67.01,15.0,cruise
4.9449,0.23989,-1.96702,-8.52936,0.00215,-0.005996,0.135263,60.306,1006.0263,0.13535,0.16295,0.47037,12.0,45.0,67.09,15.0,cruise
4.955,0.43203,-2.03976,-8.28346,0.004499,-0.003658,0.137047,60.307,1006.0262,0.13564,0.17325,0.47035,12.0,45.0,67.16,15.0,cruise
4.965,0.27354,-2.02192,-8.3595,0.005983,0.00302,0.134835,60.264,1006.0313,0.13008,0.16958,0.47971,12.0,45.0,67.24,15.0,cruise
4.975,0.32733,-2.1736,-8.38361,0.005597,0.003232,0.135385,60.48,1006.0055,0.13512,0.1626,0.47014,12.0,45.0,67.31,15.0,cruise
